,address,price,agency_property_listings_url,agency_logo,property_images,property_url,property_id,move_in_date,data_collection_date,listing_title,listing_description,num_bedrooms,num_bathrooms,num_garages,property_features,google_maps_location_url,gps_coordinates,suburb,state_and_territory,postcode,agent_name,off_market,ad_details_included,ad_removed_date,ad_posted_date
\n
\n- Generous size balcony
\n
\n- Surrounded by nature and walking trails
\n
\n- Quality appliances including dishwasher and dryer
\n
\n- Separate laundry room
\n
\n- Location to shopping precinct
\n
\n- Access to the Canberra light rail
\n
\n- Energy Efficient Rating Unknown
\n
\nThe Norrebro in Watson will be one of Canberra’s premium residential hubs featuring a living environment with an eclectic mix of restaurants, public art and exhibition spaces, community gardens and surrounded by some of the best parklands that Canberra has to offer, you will never need to leave.
\n
\nNorrebro is only a short walk to the Watson light rail station which will take you right into the heart of Braddon and the City.
\n
\nAvailable from now 2022
\n
\nPlease register your interest for a viewing.
\n
\nHave a pet:
\nPlease be aware that all tenancies intending to have a pet must also apply to be able to keep pets in the property. If you have any questions at all about this process please don't hesitate to speak with us.
\n
\nAdvertising information:
\nThe information contained herein has been provided by sources we believe are reliable, however we cannot guarantee it, and all interested parties must rely on their own enquiries. All applicants must first view the property or have someone view on their behalf.
\n
\nCOVID – 19 Information:
\nFor further updates please visit https://www.covid19.act.gov.au/restrictions/current-restrictions",2,2,2,"['Pets', 'Cooling', 'Heating']","https://www.google.com/maps/search/?api=1&query=21%2F28%20Beechworth%20Street%2C%20Watson;&center=-35.232296,149.1619458&zoom=20;","GPS Location: -35.232296, 149.1619458",Watson,ACT,2602,Shann Howman,False,True,,2022-10-31 10:57:14
137,"47 Pennefather Street, Higgins",$560pw,https://tenantapp.com.au/Rentals/Agency/MilkChocProperty,https://inspectre.blob.core.windows.net/logos/MilkChocProperty.png,"['https://inspectre.blob.core.windows.net/images/normal/6cdebced%2D38fb%2De13f%2D57cf%2Dfea38ce82ef5.jpg', 'https://inspectre.blob.core.windows.net/images/normal/a64b031b%2Dff52%2D5717%2D3f28%2D1d3d5ceca8a6.jpg', 'https://inspectre.blob.core.windows.net/images/normal/4539dbea%2D1969%2D0aa5%2D6344%2Dae8779828fc4.jpeg', 'https://inspectre.blob.core.windows.net/images/normal/919bf5f1%2D78e0%2D3e4c%2Ddb24%2D9eb86c8b16cd.jpeg', 'https://inspectre.blob.core.windows.net/images/normal/0f3894bf%2Da5fa%2Dae2d%2D01c7%2Dbbe2a71be85c.jpeg']",https://tenantapp.com.au/Rentals/ViewListing/2775709,2775709,10/11/22,2022-10-31 10:57:17,3 Bedroom Home with Large Sunny Backyard,"This tidy 3 bedroom home has plenty of space, and filled to brim with light and charm. Ready to move in now!
\n
\nFeatures include 
\n• Light and airy living area with ornate brick fireplace, 
\n• Large eat-in kitchen with electric cooking
\n• All 3 bedrooms generously sized with built-in robe to master 
\n• Neat bathroom with combined bathtub and shower
\n• Reverse cycle A/C
\n• Large sunny backyard with double garage 
\n• Situated close to the Kippax Shopping Centre which boasts excellent amenities right at your doorstep. 
\n• Short drive to Belconnen Town Centre where you have access to the leisure activities of Lake Ginninderra and Westfield Shopping Centre.
\n• Pet friendly, assessed on application
\n
\nAVAILABLE NOW!
\n
\nTo organise an inspection please register your details to be notified of available inspection times.
\n
\nAPPLY ONLINE by entering this link into your browser: https://www.2apply.com.au/Agency/MilkChoc",3,1,2,['Pets'],"https://www.google.com/maps/search/?api=1&query=47%20Pennefather%20Street%2C%20Higgins;&center=-35.2345373,149.0321536&zoom=20;","GPS Location: -35.2345373, 149.0321536",Higgins,ACT,2615,Alicia Zaronias,False,True,,2022-10-31 10:57:17
138,"909/240 Bunda Street, City",$760 per week,https://tenantapp.com.au/Rentals/Agency/littlebird,https://inspectre.blob.core.windows.net/logos/littlebird.png,"['https://inspectre.blob.core.windows.net/images/normal/3dab5e8a%2Db1b8%2D59ab%2Db913%2D130a64307922.jpg', 'https://inspectre.blob.core.windows.net/images/normal/b887da71%2D75e9%2Dae27%2D3bc1%2D2eef6b576a29.jpg', 'https://inspectre.blob.core.windows.net/images/normal/b8ede90e%2Dd974%2D310a%2D01cb%2Dca165b03e090.jpg', 'https://inspectre.blob.core.windows.net/images/normal/6b6adfb5%2D6e99%2D1810%2D5536%2D7ea915921415.jpg', 'https://inspectre.blob.core.windows.net/images/normal/f812cc2e%2Daa31%2D9dfc%2Df65c%2D13c245546c54.jpg', 'https://inspectre.blob.core.windows.net/images/normal/17c8d1f1%2D4142%2D38e9%2D6a05%2D318e3baf9807.jpg', 'https://inspectre.blob.core.windows.net/images/normal/a65b298c%2Df382%2D65b0%2Dd8dc%2D092128360f81.jpg', 'https://inspectre.blob.core.windows.net/images/normal/288f78e0%2Db187%2D01cb%2Dcc07%2Da7fdde1853e0.jpg', 'https://inspectre.blob.core.windows.net/images/normal/f5859c1f%2D5ee9%2Dace2%2D53a5%2D6c761eca6e10.jpg', 'https://inspectre.blob.core.windows.net/images/normal/a13b3d42%2D6be8%2D93eb%2D6aac%2D24c9ef113052.jpg', 'https://inspectre.blob.core.windows.net/images/normal/1aa29d6e%2Dca53%2Dd9d4%2D95a7%2D95f4eacd4b32.jpg', 'https://inspectre.blob.core.windows.net/images/normal/29810897%2Da87d%2Da883%2D8d66%2D7a28d8613341.jpg', 'https://inspectre.blob.core.windows.net/images/normal/231233ab%2D0833%2Def42%2Dace9%2D3f25a0463c76.jpg', 'https://inspectre.blob.core.windows.net/images/normal/fc1c5af1%2Ddbc8%2D498e%2D707a%2Dbad047463ce1.jpg', 'https://inspectre.blob.core.windows.net/images/normal/248d6e9a%2D56a8%2D578a%2D7959%2D40792439e660.jpg', 'https://inspectre.blob.core.windows.net/images/normal/f1561260%2Dc109%2D7793%2Db508%2D2dbde77e29a9.jpg', 'https://inspectre.blob.core.windows.net/images/normal/f1561260%2Dc109%2D7793%2Db508%2D2dbde77e29a9.jpg']",https://tenantapp.com.au/Rentals/ViewListing/2813132,2813132,10/11/22,2022-10-31 10:57:18,Ideal Inner City Living,"Located in the north tower of the Manhattan complex, this two bedroom, two bathroom apartment on the 9th floor is available to lease from 9th November. Open plan kitchen / living area with a lovely balcony with expansive city & park views. Main bedroom also has balcony access, ensuite & generous built in robes. Secondary bedroom also with storage has easy access to the main bathroom. Ducted heating & cooling, pyrolytic oven, two car spaces & the added bonus of two storage cages.
\n
\nthe HIGHLIGHTS:
\n
\nTwo bedrooms
\nTwo bathrooms
\nTwo car spaces & two storage cages
\nSpacious open plan living + balcony
\nGas cooking & dishwasher - plenty of cupboard space
\nLift access
\nQuick walk to the Canberra centre & across from Glebe park
\nOutdoor swimming pool
\nSpa & Gym
\n
\nthe CONDITIONS
\n
\nAvailable 9 November
\nTenants are required to seek the lessors consent to keep a pet
\nNo current EER
\n
\nDisclaimer:
\nWhile all care has been taken in compiling information regarding properties marketed for rent or sale, we accept no responsibility and disclaim all liabilities in regards to any errors or inaccuracies contained herein. All parties should rely on their own investigation to validate the information provided.",2,2,2,"['Pool', 'Cooling', 'Heating', 'Dishwasher']","https://www.google.com/maps/search/?api=1&query=909%2F240%20Bunda%20Street%2C%20City;&center=-35.2816321,149.134405&zoom=20;","GPS Location: -35.2816321, 149.134405",City,ACT,2601,Emily Clugston,False,True,,2022-10-31 10:57:18
139,"Flat 11A Street Place, Watson",$300pw,https://tenantapp.com.au/Rentals/Agency/tpmbright,https://inspectre.blob.core.windows.net/logos/tpmbright.jpg,"['https://inspectre.blob.core.windows.net/images/normal/e40dcaa9%2D2308%2D0eb0%2Daaba%2Db9e0b39cc95e.jpg', 'https://inspectre.blob.core.windows.net/images/normal/40dccc86%2D6ba9%2Dff19%2Df125%2D73cae453179d.jpg', 'https://inspectre.blob.core.windows.net/images/normal/b7119563%2D6e1e%2D0aa4%2Dccd3%2D5af0bce9cc57.jpg', 'https://inspectre.blob.core.windows.net/images/normal/8d9068ae%2D4270%2Db61d%2D13f3%2D254ce6e4ca47.jpg', 'https://inspectre.blob.core.windows.net/images/normal/8585d8e2%2Dca5d%2D05db%2D45dd%2D186ea623c341.jpg']",https://tenantapp.com.au/Rentals/ViewListing/169287,169287,10/11/22,2022-10-31 10:57:19,One Bedroom Garden Unit,"Garden setting this one bedroom unit affords quiet suburban living
\nOne bedroom unit attached to the main house
\nSmall lounge open plan
\nKitchen with electric cooking
\nBedroom with free standing robe
\nWalking distance to the Watson Shops
\nOn bus lines to city interchange
\nMoments drive to Canberra Centre
\nOff street parking
\nPlease note there are no laundry facilities
\nOwner consent is required for the keeping of pets
\nEER: There is no existing energy efficiency rating
\n
\nOwner consent is required for the keeping of pets
\nEER: There is no existing energy efficiency rating
\nBOOK AN INSPECTION
\n1. Click on ""BOOK INSPECTION"" located under Open Times
\n2. Register to join an existing inspection
\n3. If there is no time available or if the time does not suit, please register and we will contact you once further access can be arranged
\n4. Please note that if you do not register, we cannot notify you of any time changes, cancellations or further inspection times
\n
\nBOND AND RENT
\nBond is equivalent to 4 weeks rent (Bank Cheque or Money Order)
\nPlease note Total Property Management does not accept any cash payments
\nDisclaimer:
\nPlease note that while all care has been taken regarding general information and marketing information compiled for this rental advertisement, Total Property Management does not accept responsibility and disclaim all liabilities in regard to any errors or inaccuracies contained herein. We encourage prospective tenants to rely on their own investigation and in-person inspections to ensure this property meets their individual needs and circumstances.",1,1,1,[],"https://www.google.com/maps/search/?api=1&query=Flat%2011A%20Street%20Place%2C%20Watson;&center=-35.2377809,149.1484804&zoom=20;","GPS Location: -35.2377809, 149.1484804",Watson,ACT,2602,Ainslie Thomas,False,True,,2022-10-31 10:57:19
140,"6 Luehmann Street, Page",$590pw,https://tenantapp.com.au/Rentals/Agency/badenoch,https://inspectre.blob.core.windows.net/logos/badenoch.jpg,"['https://inspectre.blob.core.windows.net/images/normal/51/img_34234_7882505de8c05cd8f5cc8be5d824a2a5.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_264707189a4ae5d3be4c3ef8edbb9477.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_331cd2db64a4305455d8a092640d58ae.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_08d0a451bc50695eecf026485a18c1b8.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_165e3c1e6152de48db23bc484e84e6cb.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_8f3aea4f7972079cee3ddc3c84271c7c.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_0e97620d5d1cb65fe5c221dac7693741.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_73363b67be4b26495e3f52b153f84b3f.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_3d564d5e8289483c38cf7d0aa26d8819.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_ab91d35fa3104bc5b6237510ddaac5f5.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_e36c876cc553a26acff5646fe496173d.jpg?1666198063', 'https://inspectre.blob.core.windows.net/images/normal/51/img_34234_686f7217333a6922f34221ad1b2d4ee3.jpg?1666198063']",https://tenantapp.com.au/Rentals/ViewListing/34234,34234,10/11/22,2022-10-31 10:57:20,GREAT LOCATION!,"PLEASE CLICK 'BOOK INSPECTION' TO REGISTER & GET NOTIFIED OF UPCOMING INSPECTIONS\n\n1. Click on ""BOOK INSPECTION"" if this listing does not have the ""BOOK INSPECTION"" button please go to our Badenoch Real Estate website and register your details\n2. You MUST register to inspect. Unfortunately, if you have not registered for the inspection you will NOT be permitted access to the property\n3. If no time is offered or if the time does not suit, please register and we will contact you once access is arranged\n4. Actual applicants (not a representative) must physically inspect (not virtually) the property prior to submitting an application\n\nThis cosy 4-bedroom home offers classic red brick Canberra charm in the central Belconnen suburb of Page. With the warm appeal of original timber floors throughout the home & lots of natural light, as well as a spacious floorplan, there is a lot to like. At the front of the home, the large living space opens into a separate dining area. The neat kitchen has a retro feel with periwinkle blue cabinetry, a gas cooktop and L shaped corner bench. \n\nYou'll always be cosy with the ducted gas heating and the large easy care backyard has lots of space for the family to enjoy. Car accommodation is provided by a separate double garage. \n\nSituated in the established suburb of Page, this property has the luxury of being nestled in the suburbs and close to a large town centre. It is in a peaceful spot, close to schools, parks and playing fields. However, it is also just a short stroll away from the Belconnen Town Centre, with a diverse array of shops, services, restaurants and cafes at your fingertips.\n\nFeatures of this property include:\n\n4 bedroom house\nDucted gas heating\nSeparate dining\nUpdated kitchen\nTimber floors throughout \nDouble garage\n\nPETS: Please be aware that at all stages of tenancy this property requires consent to be sought from the lessor for the keeping of any pets at the premises. Consent must be provided before any pets are at the premises\n\nVITAL INFORMATION\nThe property is unfurnished\nBond equal to 4 weeks rent\nPhoto ID will be required upon entry to inspections\nPlease note you may be required to remove your shoes prior to inspecting the property\nIf no Energy Rating is displayed for this property, EER is unknown\n\nPlease note all care has been taken in providing the marketing information, Badenoch Real Estate will not be held liable for any errors in typing or information and you should rely on your own investigation for accuracy",4,1,2,['Heating'],"https://www.google.com/maps/search/?api=1&query=6%20Luehmann%20Street%2C%20Page;&center=-35.241401,149.049543&zoom=20;","GPS Location: -35.241401, 149.049543",Page,ACT,2614,Paul Hunter,False,True,,2022-10-31 10:57:20
141,"11/4 Heard Street, MAWSON",$440pw,https://tenantapp.com.au/Rentals/Agency/RWCanberra,https://inspectre.blob.core.windows.net/logos/RWCanberra.png,['https://inspectre.blob.core.windows.net/images/normal/de4e0794%2Dd8a9%2Dd0a7%2Df2a7%2Dd81a94cd0430.jpg'],https://tenantapp.com.au/Rentals/ViewListing/48010,48010,10/11/22,2022-10-31 10:57:22,Beautiful 2 Bedroom Apartment!,"Don't miss this opportunity to rent in the heart of Woden.
\n
\nYou will feel right at home on the middle floor of this complex, within view of the Southlands Mawson shopping centre where you have access to bus stops, cafes, restaurants & local schools you will have no need to fill the car up.
\n
\nThis property will not be on the market for long so we urge you to take a look.
\n
\nFeatures:
\n- 2 Bedrooms with built in robes
\n- 1 Bathroom
\n- Spacious living area with open kitchen
\n- Single undercover carport
\n- Complementary dryer
\n
\nAvailable early November 2022
\nEER: N/A
\n
\nNo animals/pets are permitted without express written consent from the lessor. If you intend to request consent, please include details of your pet in the application form. Note: Additional forms may need to be completed.
\n
\nUpon entering the 'BOOK INSPECTION' page, please register your details, even if no open times are displayed and you will be automatically advised of the next available open time.
\n
\n**To assist with your visit to our open home, please download the Tenantapp to ensure you are up to date with all property information**
\n
\nTo apply for this property, please go to the listing page on allhomes.com.au or civium.com.au and click on the ""apply for this property"" button. Using this method will guarantee that your application form is received. Applications can be sent to leasingprofessional@civium.com.au.
\n
\n*EER is the Energy Efficiency Rating. An EER rating can be issued anytime from 1997. We advise you check the issue date of an EER, if the rating is of importance to you when choosing a property. Where N/A is noted, this is because the property has not had an EER assessment since 1997 onwards.
\n
\nWhile all care has been taken in compiling this information, we accept no responsibility and disclaim all liabilities in regards to any errors contained in this advertisement. All parties should rely on their own investigations to validate any information provided.",2,1,1,['Cooling'],"https://www.google.com/maps/search/?api=1&query=11%2F4%20Heard%20Street%2C%20MAWSON;&center=-35.367981,149.096756&zoom=20;","GPS Location: -35.367981, 149.096756",MAWSON,ACT,2607,Abbey O'Halloran-kemp,False,True,,2022-10-31 10:57:22
142,"6 Milari Street, Ngunnawal",$720pw,https://tenantapp.com.au/Rentals/Agency/PBGungahlin,https://inspectre.blob.core.windows.net/logos/PBGungahlin.jpg,"['https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_ff8a70655b09727c4a62e3eb392b80fd.jpg?1666184252', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_f97f8087b1b6a9e9b607f43f90f3dce4.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_05ad7e7d67b814ba05a911e8626b215e.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_c635f6dce2382e3c89ef4bb6b3d9dbf7.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_141bc99c5a4db8124c8995f0d41400aa.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_fabebb7d832e720dc072a5e757f28897.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_4d86990106b13c4fc71b05a657e12472.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_526426e860c48a1dd9252b4971b7fac8.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_f4ba5b917cc2f8ee345e8e33d1b176ff.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_ec02a3107cab6b1f37db5d836030708e.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_c88ac0afc7731584f4105976149a7d13.jpg?1666184251', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1119794_3c856a676e58d0d12b11ed2a6fc90d93.jpg?1666184251']",https://tenantapp.com.au/Rentals/ViewListing/1119794,1119794,10/11/22,2022-10-31 10:57:23,"Refreshed four bedroom home, minutes to Gungahlin Town Centre","**This property has just had brand new paint and carpet installed as well as two new reverse cycle air conditioning units. Come along to see the refreshed look** \n\nLocated on a 638sqm block less than 5 minutes drive to Gungahlin Town Centre, this spacious split level home offers low maintenance living in a convenient and quiet location.\n\nUpon entering you are welcomed by a tiled entry hall with inbuilt storage cupboard and internal access door from the automatic double garage. There is a formal carpeted living room, formal tiled dining room and open plan large tiled family and meals area overlooked by the kitchen. The kitchen features a gas cook top, generous storage, pantry and island bench with breakfast bar.\n\nThe main bedroom is segregated at the front of the home with a walk in wardrobe and ensuite bathroom, whilst the remaining three bedrooms all include built in wardrobes. The toilet is separate to the main bathroom and there is also a separate laundry with double inbuilt linen closet.\n\nOutside you will find a rear enclosed yard and a timber landing deck accessible from the family and meals area with elevated views. \n\n• Formal carpeted living room, formal dining and open plan family/meals area with the kitchen\n• Brand new carpet and paint \n• Ducted gas heating\n• Reverse cycle air conditioning unit in Lounge room and family room \n• Generously sized kitchen with gas cook top and breakfast bar\n• Main bedroom with ensuite bathroom and walk in wardrobe\n• Built in wardrobes to the remaining three bedrooms\n• Main bathroom with separate toilet\n• Separate laundry with double inbuilt linen closet\n• Deck with elevated views\n• Enclosed rear yard with low maintenance gardens and side access\n• Double automatic garage with internal access and additional off street parking\n\nAvailable Now \n \nInspections\nWe are a Covid safe office, we would ask you to observe physical distancing while viewing or waiting to view an open home. Thank you for your co-operation.\n\nPets\nIn accordance with the Residential Tenancies Act Clause 71AE Process for tenant seeking consent - the tenant must apply, in writing, to the lessor, for the lessors' consent to keep pet/s at this property.\nThe lessor may impose conditions on consent, including but not limited to, the number and type of animals being kept, and any cost involved for rectification required as a result of the animal.\n\nDisclaimer\nPlease note whilst all care has been taken in providing this marketing information, Blackshaw Gungahlin does not accept liability for any errors within the text or details of this listing. Interested parties should conduct their own research in confirming the information provided.",4,2,2,['Cooling'],"https://www.google.com/maps/search/?api=1&query=6%20Milari%20Street%2C%20Ngunnawal;&center=-35.1791527,149.1196863&zoom=20;","GPS Location: -35.1791527, 149.1196863",Ngunnawal,ACT,2913,Property Management,False,True,,2022-10-31 10:57:23
143,"4/10-12 Howitt Street, Kingston",$625-850,https://tenantapp.com.au/Rentals/Agency/hodgkinson,https://inspectre.blob.core.windows.net/logos/hodgkinson.png,"['https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_83014e40e47d6846e5196d97ab7b020c.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_ccbdbd5339836cbf1f3038bfbe58ef2b.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_2d17ed9d2eec92a67b297f97c8901d74.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_72d6bf277843cc2dc6a7b3676d0007c3.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_9e5a3fbd1868f128987429cd11339b85.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_993a8fac238b3c5bd02c8738e7e95987.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_08649288a7c0059a7b11eeecbf615beb.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_9064e7b61ca33f9646e7ad9ea163c1c0.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_d3e9ac33e0ac1aa654bd80f14ca1ae50.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_1249de9fb446f273b7a29c75d7c1171d.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_2011b5ea91159a658cf9c46cce0515f0.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_5b1cc3c996431a77ce44467035f598e9.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_21969ec8aba7069ed642e4f214c4de87.jpg', 'https://inspectre.blob.core.windows.net/images/normal/REA-HPJTUG/img_1298714_705aa6e95f9b7b96291d16177a532f6d.jpg']",https://tenantapp.com.au/Rentals/ViewListing/1298714,1298714,10/11/22,2022-10-31 10:57:24,Charming and Immaculate Apartment Living,"Fully furnished (all items pictured and more) $850 per week
\nUnfurnished $625 per week
\n
\nThis immaculate 2 bedroom apartment in established premium Kingston location, is sure to please.
\nThis charming apartment features generous bedrooms, both with built in wardrobes, large sunny living area and a functional updated kitchen with a dishwasher. Lovely established gardens within complex including resident pool.
\nExceptionally convenient location, metres to Kingston central, Kingston Foreshore, markets and transport routes.
\n
\nFurther features include:
\n• Reverse cycle air conditioning
\n• 2 private Balcony’s
\n• Smart leafy complex with pool & gym
\n• Clothes dryer
\n• Basement car park
\n
\n
\nPlease note, there is currently no existing Energy Efficiency Rating report for this property.
\nIf you would like to INSPECT this property;
\nPlease click on the 'Book Inspection' button, register your details and join an existing inspection or register to be notified by email and SMS when an inspection is scheduled.
\nYou must register to inspect this property to ensure we can notify you of any changes or cancellations.
\nPlease note that at all stages of the tenancy pets shall not be kept on the premises without written consent of the Lessor/Agent.
\n
\nDisclaimer
\nWhile all care has been taken when compiling information about this property, we encourage prospective tenants to rely on their own investigation and in-person inspections to ensure this property meets their individual needs and circumstances. We accept no responsibility and disclaim all liabilities in regards to inaccuracies contained in this advertisement.",2,1,1,['Dishwasher'],"https://www.google.com/maps/search/?api=1&query=4%2F10-12%20Howitt%20Street%2C%20Kingston;&center=-35.31628,149.14346&zoom=20;","GPS Location: -35.31628, 149.14346",Kingston,ACT,2604,Jasmine Hruza,False,True,,2022-10-31 10:57:24
144,"19 Dettmann Close, ISAACS",$670pw,https://tenantapp.com.au/Rentals/Agency/RWCanberra,https://inspectre.blob.core.windows.net/logos/RWCanberra.png,"['https://inspectre.blob.core.windows.net/images/normal/7d9b7f0a%2Dbb57%2D71f2%2D6365%2Db373462394ab.jpg', 'https://inspectre.blob.core.windows.net/images/normal/e1492e99%2D78db%2Da4ea%2D2c18%2D5e6c7e342598.jpg', 'https://inspectre.blob.core.windows.net/images/normal/78e8befa%2D62be%2D9ffa%2D3005%2De7612b73a6c2.jpg', 'https://inspectre.blob.core.windows.net/images/normal/f7d02ab2%2Da733%2D27c2%2D52f2%2Df29fc8895e5a.jpg', 'https://inspectre.blob.core.windows.net/images/normal/92bd3a16%2De3af%2D7904%2D9ceb%2D13629aab360e.jpg', 'https://inspectre.blob.core.windows.net/images/normal/dee5cca6%2D4b76%2D94ab%2D7c57%2De61283d98484.jpg', 'https://inspectre.blob.core.windows.net/images/normal/c75772b0%2Db97c%2D4297%2D15be%2Dfff19f1cf549.jpg', 'https://inspectre.blob.core.windows.net/images/normal/15a699fd%2D371c%2D9e15%2D861d%2D1536944b9fc8.jpg', 'https://inspectre.blob.core.windows.net/images/normal/e50b14d8%2D2c94%2D5c03%2D3532%2D806486a6c7b1.jpg', 'https://inspectre.blob.core.windows.net/images/normal/074ffebc%2D044d%2D4468%2D79b2%2D5b0e72f50262.jpg', 'https://inspectre.blob.core.windows.net/images/normal/2824e6de%2D6d11%2Da388%2D10d4%2Da2756c2ee4d1.jpg', 'https://inspectre.blob.core.windows.net/images/normal/ff1f8f87%2Dac7f%2Db216%2D05c5%2Dbcba3ce6d424.jpg', 'https://inspectre.blob.core.windows.net/images/normal/984b0666%2Dba56%2Df45b%2Dd7e3%2D66319dfa8381.jpg', 'https://inspectre.blob.core.windows.net/images/normal/8af8e4c5%2Dc623%2D3e45%2Dd7f7%2D3ba0042ecc3b.jpg', 'https://inspectre.blob.core.windows.net/images/normal/a920e27d%2Da1b1%2D9d7a%2Dec4a%2Debd1ee1c1121.jpg']",https://tenantapp.com.au/Rentals/ViewListing/2570860,2570860,10/11/22,2022-10-31 10:57:25,3 BEDROOM EXECUTIVE TOWNHOUSE,"Located in the sought after suburb of Isaacs this 3 Bedroom executive townhouse in convenient location will be sure to impress.
\nWith easy access to both north and south Canberra, it is ideally situated for all walks of life.
\n
\nFeatures of this townhouse include:
\n- Combined living / dining with large windows and lots of light
\n- Family room off kitchen
\n- Ensuite to master bedroom
\n- Ducted gas heating
\n- Double garage
\n- Northerly aspect, close to bike tracks and pine forests
\n
\nAvailable: NOW
\nLease length: 12 months preferred
\nEER: N/A
\n
\nNo animals/pets are permitted without express written consent from the lessor. If you intend to request consent, please include details of your pet in the application form. Note: Additional forms may need to be completed
\n
\nPlease utilise the ""Book Inspection"" button to ensure that you are kept abreast of any open home opportunities and/or changes to inspection times.
\n
\nUpon entering the 'BOOK INSPECTION' page, please register your details, even if no open times are displayed and you will be automatically advised of the next available open time.
\n
\n**To assist with your visit to our open home, please download the Tenantapp to ensure you are up to date with all property information**
\n
\nTo apply for this property, please go to the listing page on allhomes.com.au or civium.com.au and click on the ""apply for this property"" button. Using this method will guarantee that your application form is received. Applications can be sent to leasingprofessional@civium.com.au.
\n
\n*EER is the Energy Efficiency Rating. An EER rating can be issued anytime from 1997. We advise you check the issue date of an EER, if the rating is of importance to you when choosing a property. Where N/A is noted, this is because the owner has not been in a position to need to commission an assessment.
\n
