,address,price,agency_property_listings_url,agency_logo,property_images,property_url,property_id,move_in_date,data_collection_date,listing_title,listing_description,num_bedrooms,num_bathrooms,num_garages,property_features,google_maps_location_url,gps_coordinates,suburb,state_and_territory,postcode,agent_name,off_market,ad_details_included,ad_removed_date,ad_posted_date
\n 
\n$950 per week
\n 
\n
\nThis highly accommodating family home offers an abundance of accommodation in sought after location. Features include:
\n 
\nGround Level
\n 
\nDouble lock up remote garaging with internal access
\nFormal lounge
\nMaster bedroom with ensuite bathroom and walk in robe
\nOpen plan family/dinning
\nAdjoining modern kitchen with generous walk in panty
\nOpening to under cover outdoor dinning and low maintenance rear yard
\n 
\nLevel one
\n 
\nLiving area
\nFour generous bedrooms (all with walk in robes) 
\nStudy
\nBathroom
\nSeparate wc
\n 
\nOther features include
\n 
\nReverse cycle ducted air conditioning
\nRemote sliding gates
\nLow maintenance gardens.
\n 
\nThis property represents an excellent opportunity for quality family accommodation close to good schools, public transport, Mitcham Shopping and access to CBD.
\n 
\nWould you like to view this property? Please click the button “contact the agent”, register your interest and we will instantly respond. To avoid disappointment, we encourage you to register your interest so we can keep you informed during all stages of the leasing process
\n 
\nAll information provided has been obtained from sources we believe to be accurate, however, we cannot guarantee the information is accurate and we accept no liability for any errors or omissions (including but not limited to a property’s land size, floor plans and size, building age and condition) Interested parties should make their own enquiries and obtain their own legal advice.",5,3,2,['Cooling'],"https://www.google.com/maps/search/?api=1&query=32B%20Princes%20Rd%2C%20Torrens%20Park;&center=-34.9769633,138.6133538&zoom=20;","GPS Location: -34.9769633, 138.6133538",Torrens Park,SA,5062,David Flanagan,False,True,,2022-10-30 22:06:26
188,"6A Ivy St, Aberfoyle Park",$495pw,https://tenantapp.com.au/Rentals/Agency/Harris,https://inspectre.blob.core.windows.net/logos/Harris.jpg,"['https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_0bac4471ecc3ffb9ecfcf776a0bf0b36.jpg?1666327585', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_a8c7db8137dece684cc60342a4779a5d.jpg?1666327593', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_3cf431c9e8e636dae1e6914c144a172c.jpg?1666327586', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_e0668ea2175c136b3d4acf7ea2af70c1.jpg?1666327586', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_4ef3bc5cfafb81ab7a654774deebc21a.jpg?1666327587', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_edce4f50077f3610720b409f2637dcc7.jpg?1666327587', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_e951bd4bbabf94ca0839df76b6492fbc.jpg?1666327587', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_edbfb16fbc5b51cde31dd711743f54e4.jpg?1666327588', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_9101bbd3d816dd102015e0ae6cd9769f.jpg?1666327588', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_139ae468fc7de36b95046cc8eb7faf67.jpg?1666327589', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_9a08fa4e7413f77f0ae04f329a703b32.jpg?1666327589', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_c5e9d52317dddfb6ecb83b957d6d9584.jpg?1666327590', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_528c7d404af1f34b83b1f41f8fa3ff89.jpg?1666327590', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_5f17d70469cee26f8c6a2035897e6ae3.jpg?1666327590', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_371bf3ecbb9e82a0b993cd7cf1ac60ee.jpg?1666327591', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_af0f1fa62bf4d30ebf6831f3809f642c.jpg?1666327591', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_d84ba196e677b8dc282af5898dd27faf.jpg?1666327592', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_e8ce19ea302240a5f8d6db25b723d23f.jpg?1666327592', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_7d687c8a4f77e43fa83483f640719937.jpg?1666327592', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_318b737383c3de1e6836ddc57671eec4.jpg?1666327593', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_0aab2fc58951bdb8777ff571e0649286.jpg?1666327593', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3796854_a8c7db8137dece684cc60342a4779a5d.jpg?1666327593']",https://tenantapp.com.au/Rentals/ViewListing/3796854,3796854,4/11/22,2022-10-30 22:06:27,Best on the Block,"$495 per week \nAvailable: Now \n \nFreshly renovated with designer details inside and out, this modern home is best on the block and perfect for entertaining inside and out.  \n \nFeatures include:\n- Three bedrooms, main featuring new ensuite with rain shower \n- Luxe bathroom with frameless shower and feature bath tub\n- Open plan living with wall mount for your TV, wood combustion fire and flow through to the entertaining deck\n- New kitchen with dishwasher, induction cooktop and beautiful herringbone design benchtops\n- Huge entertaining deck with feature lighting\n- Landscaped gardens lawned play space, veggie patch and shed\n- Single carport with gated access\n \nAdditional benefits to enjoy: \n- Built in robes \n- Reverse cycle air-conditioning\n \nEasy walk to nearby primary schools, Aberfoyle High and the Hub Shopping Centre as well as creekside walking trails and parks.\n \nPets:  Negotiable\nWater charges:  Quarterly supply & usage\n \nWould you like to view this property? Please click the button “contact the agent”, register your interest and we will instantly respond. To avoid disappointment, we encourage you to register your interest so we can keep you informed during all stages of the leasing process\n \nAll information provided has been obtained from sources we believe to be accurate, however, we cannot guarantee the information is accurate and we accept no liability for any errors or omissions (including but not limited to a property’s land size, floor plans and size, building age and condition) Interested parties should make their own enquiries and obtain their own legal advice.",3,2,1,"['Cooling', 'Dishwasher', 'Ensuite']","https://www.google.com/maps/search/?api=1&query=6A%20Ivy%20St%2C%20Aberfoyle%20Park;&center=-35.0650999,138.597767&zoom=20;","GPS Location: -35.0650999, 138.597767",Aberfoyle Park,SA,5159,Livvy Devereux,False,True,,2022-10-30 22:06:27
189,"15a Louisa Street, Goodwood",$750pw,https://tenantapp.com.au/Rentals/Agency/Harris,https://inspectre.blob.core.windows.net/logos/Harris.jpg,"['https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_e6593d227b1a7852756c23dd37d9155a.jpg?1666314843', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_80763cc4ff004b460654dd58990759fd.jpg?1666314844', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_42e3ad1237e9e0cfa6ee866579c8f182.jpg?1666314844', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_000166fda032e86d147552224c1f357a.jpg?1666314844', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_fd56c92f569969f6e970c75550028d8d.jpg?1666314845', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_298ab0cd293dfbdcb9edbc4048523904.jpg?1666314845', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_328228497d7e157ecf077d6c3d2f5a1e.jpg?1666314846', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_db4b8a38599a5f93d008ff39e53043b6.jpg?1666314846', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_7c4bdf6819ce6c8a41cbc975ee2731ad.jpg?1666314847', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_bdfe58993cfc3d7a4cfec742584bef4c.jpg?1666314847', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_c40f64286dac0021177faa344b0f8990.jpg?1666314847', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_127ede4029cfc680f7c13c47467127f6.jpg?1666314848', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_5138a412185b7fc89b8101533d45ce54.jpg?1666314848', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_c4deb35feb3e63eb35f2a653487c5c0d.jpg?1666314849', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_0aabd0ee1f79100aff953d4a207ca5f9.jpg?1666314849', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_2f8e38ba77f8de773c872d7459fe0d34.jpg?1666314849', 'https://inspectre.blob.core.windows.net/images/normal/PM-HRS/img_3803202_5cbb3218895a7f35fc5ba4160bfba60b.jpg?1666314850']",https://tenantapp.com.au/Rentals/ViewListing/3803202,3803202,4/11/22,2022-10-30 22:06:28,Immaculate extended single fronted cottage c1900 beautifully maintained and appointed,"Nestled behind a white picket fence this quintessentially ‘Classic Adelaide’  single-fronted sand stone cottage offers the following:-
\n 
\nThree bedrooms (master with built in robes)
\nSpacious separate living room
\nFully renovated kitchen with an abundance of cupboard and bench space and gas cooktop
\nAdjacent dining – with glass bifold doors to private and secure rear yard
\nValuable double garaging with access from Blackett Street Other features include:
\nDucted reverse cycle ducted air cond
\nNeat established gardens
\nPolished floorboards throughout
\nNeutral Décor
\nHigh ceilings
\nDecorative stained glass features
\nSpacious main bathroom with spa
\nSperate laundry
\nWalk to public transport
\n 
\nA truly impeccable offering for the most discerning.  
\n 
\nWould you like to view this property? Please click the button “contact the agent”, register your interest and we will instantly respond. To avoid disappointment, we encourage you to register your interest so we can keep you informed during all stages of the leasing process
\n 
\nAll information provided has been obtained from sources we believe to be accurate, however, we cannot guarantee the information is accurate and we accept no liability for any errors or omissions (including but not limited to a property’s land size, floor plans and size, building age and condition) Interested parties should make their own enquiries and obtain their own legal advice.",3,1,0,[],"https://www.google.com/maps/search/?api=1&query=15a%20Louisa%20Street%2C%20Goodwood;&center=-34.9532838,138.5954578&zoom=20;","GPS Location: -34.9532838, 138.5954578",Goodwood,SA,5034,Emma Norman,False,True,,2022-10-30 22:06:28
190,"71 Gedville Road, TAPEROO",$460 per week,https://tenantapp.com.au/Rentals/Agency/RWPortAdelaide,https://inspectre.blob.core.windows.net/logos/RWPortAdelaide.jpg,"['https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_f62c84695a5ad5d17fe67eab57133209.jpg?1616409909', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_18cd37e6a71a043e80d02bba6a06c2d6.jpg?1616409958', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_dfcd8f1d121f44e64fda3c2c87d3406c.jpg?1616409958', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_a05ad6d16379d9f218570aa2c3d5db29.jpg?1616409958', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_0720815a4c4def2c22cedf9610bfcc17.jpg?1616409958', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_e43191401ff98e85c7032785fb2a64a3.jpg?1616409958', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_2bf8715ff76a95e5ed3163c916f98b80.jpg?1616409958', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_56e106b4ceb9cb0e112d8488d4fe31e4.jpg?1616409958', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_5c1f45da8edb943c76cef6685ea79c98.jpg?1616409958', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_7f05ee210def63c79b360529601de8bd.jpg?1616410085', 'https://inspectre.blob.core.windows.net/images/normal/V-RWPortAdelaide/img_3803279_7f05ee210def63c79b360529601de8bd.jpg?1616410085']",https://tenantapp.com.au/Rentals/ViewListing/3803279,3803279,4/11/22,2022-10-30 22:06:29,Walk to the beach!,"A great family home and a short stroll to the beach!
\n
\n3 bedrooms - the Master bedroom with a walk-in robe and an ensuite.
\n
\nTiled bathroom with bath-tub.
\n
\nOpen plan living, kitchen and dining area.
\n
\nKitchen with stainless steel appliances, gas cooktop, dishwasher and breakfast bar.
\n
\nLarge family room leading out to the pergola and undercover entertaining area and backyard. 
\n
\nDucted heating and cooling throughout.
\n
\nAutomated garaging. 
\n
\nClose to beaches, schools, public transport and shops",3,2,1,"['Bath', 'Cooling', 'Dishwasher']","https://www.google.com/maps/search/?api=1&query=71%20Gedville%20Road%2C%20TAPEROO;&center=-34.8040739,138.4993652&zoom=20;","GPS Location: -34.8040739, 138.4993652",TAPEROO,SA,5017,Frank Morelli,False,True,,2022-10-30 22:06:29
191,"7 Hay Street, Lower Mitcham",$570 - $600 / Wk,https://tenantapp.com.au/Rentals/Agency/BoffoRE,https://inspectre.blob.core.windows.net/logos/BoffoRE.jpg,"['https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_c4fcfbb8c4c9b7317b5b19de1b646009.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_370195275ae27a059101f9dc1339d5a1.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_b56a41eebcaf4be147d8027d1df7985d.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_be70b70ed33ffb680c66af4be7fa1d09.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_02aab742bb3c829deeff3e5d27c3c1aa.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_a433f172ca4b23c33e01d30537849932.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_9df400e2b5c30752b51a56394f17e930.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_06c3397dd6fde5c9b87672f9909b3319.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_9b8aebb66264fdd731182083951e21f9.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_17d1946b1ed663471838469202626a47.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_49d6282bf2db399dcf4936cf2d29e2a8.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_0c24fc6307cd760db1849bca8800082a.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_01f15402f81313e29fd0e75af559a621.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_4a2e26ae78d7fd94523e580bae9d3689.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_e236407a311f3a03bf7d3fab5f6c6193.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_d3f0f36fb435579b92bb10680656b75c.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_37a7b930e603545031755c968403d3e9.jpg?1666345209', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803526_5f00ddcce5eba2c9776432b248740711.jpg?1666345209']",https://tenantapp.com.au/Rentals/ViewListing/3803526,3803526,4/11/22,2022-10-30 22:06:30,Spacious Home in Great Location!,"IMPORTANT NOTE: Only limited spots are available to view the property at inspection. Submitted applications will be given priority to view. Please complete an application online through the 'Apply for this property' button on the property listing on our website (boffo.com.au) with all relevant documentation included.\n\nAvailable: NOW\nLease Term: 12 months\nPets: Negotiable\n \nSpacious family home situated in a fantastic location. Only moments away from a variety of schools, cafes, shops, and any other amenities you could need!\n\nFeatures Include:\n- Large main bedroom with ceiling fan \n- 3 additional good-sized bedrooms, all with built-in robes, bedrooms 3 and 4 with ceiling fans\n- Light-filled separate lounge room to the front of the home with gas heater\n- Neat and tidy kitchen with standalone gas oven complete with ample cupboard and bench space\n- Separate dining/sitting area or potential study \n- Modern main bathroom located centrally \n- Separate laundry with external access\n- Ducted air conditioning to the main areas of the home\n- Expansive pergola, perfect for outdoor entertaining \n- Spacious backyard with small garden shed \n- 10x solar panels \n- Double length carport \n\nEXCLUSIONS: Large shed at the end of the carport\n\nThis wonderful home is in a sought-after location with close proximity to Mitcham Shopping Village, Romeo's Foodland, Wallis Cinemas, Edinburgh Hotel and Cellars. Situated only a short distance to great schools like Scotch College, Mercedes College, Mitcham Primary School and Unley High school. Only 10 minutes (approximately) to all of the shopping, eating and entertainment options that King William Road and Unley Road have to offer. Relish the convenience of being less than 7kms (approximately) to the CBD.\n\nWater Charges: Tenants to pay all water supply charge & all water usage\n\nThe Landlord cannot guarantee that the property has an active phone line or ADSL/NBN connections or in an internet availability area.\n\nTO VIEW THIS PROPERTY: please enquire via the 'Book an Inspection' or 'Request an Inspection' button and we will respond with an inspection time (if available). You must be registered for the inspection to attend. If no inspection times are currently available, please submit your details and you will be advised instantly when a new time is available.\n\nBy registering, you will be instantly informed of any updates, changes.\n\nRLA 313174",4,1,2,['Pets'],"https://www.google.com/maps/search/?api=1&query=7%20Hay%20Street%2C%20Lower%20Mitcham;&center=-34.9842192,138.6056718&zoom=20;","GPS Location: -34.9842192, 138.6056718",Lower Mitcham,SA,5062,Jayde Grindlay,False,True,,2022-10-30 22:06:30
192,"3A Winchester Street, DOVER GARDENS",$490pw,https://tenantapp.com.au/Rentals/Agency/RWBrighton,https://inspectre.blob.core.windows.net/logos/RWBrighton.png,"['https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_61a072e90f8d0491729d756236b76bc6.jpg?1666160116', 'https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_56766500c0996969ff2f1ac1e27ea7e9.jpg?1666160116', 'https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_d1199ca4423df06452676d9a34761568.jpg?1666160116', 'https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_be0d6c946840523e3f573234ceb807e3.jpg?1666160116', 'https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_ccd674392fc43c283b47014e89124139.jpg?1666160116', 'https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_d31927d638a1cd977e7b4bdd5fdafef6.jpg?1666160116', 'https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_730e03a47a7824c6828ae4e2091c8fea.jpg?1666160116', 'https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_1bed875fc9d06062755f6004b5a34a21.jpg?1666160116', 'https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_eb76ebb3747c1807ba2cc392ae1ee256.jpg?1666160116', 'https://inspectre.blob.core.windows.net/images/normal/MD23514/img_3803615_52a68303d68c4a3db62af408bed661e9.jpg?1666160116']",https://tenantapp.com.au/Rentals/ViewListing/3803615,3803615,4/11/22,2022-10-30 22:06:31,2 bedroom spacious home,"This beautifully presented 2 bedroom home is conveniently located, just minutes away from Westfield shopping centre and beautiful Brighton Beach. \n\nBoth bedrooms are generously sized, with built-in wardrobes and ceiling fans. The property has a front walk-through office or second lounge room, with plenty of space for storage!\n\nEnjoy open-plan living, with a large dining and lounge room area. The kitchen has stainless steel appliances with a dishwasher, double sink, gas cooking, and plenty of cupboard space. You will enjoy all year-round comfort with ducted-zoned heating and cooling!\n\nThis property is perfect for entertaining friends and family with a large paved outdoor area and pergola. \n\nYou really couldn't ask for a better location just minutes from Patriti wines, the perfect place to relax on a Friday Night. \n\nWHAT WE LOVE:\n• Generous-sized bedrooms \n• Large bathroom with a bath \n• Kitchen with stainless steel appliances\n• Low maintenance living \n• Floorboards throughout (easy to clean) \n• Large rainwater tank \n• Garage with an electric roller door \n• Video and voice doorbell \n• Laundry with plenty of cupboard space \n\n\nLEASE DETAILS \n• Electricity is to remain in the landlord's name \n• NO PETS \n• A 12-month fixed lease term is available.\n• SA Water - Tenants are responsible for water and usage charges.\n• Landlords will hold & pay the electricity account due to having solar panels. The tenant will be billed for the electricity they use. Landlords will pay for 50% of the daily supply charge as they are keeping the credit\n\nTo book a viewing for this property: Simply click on the 'Book an Inspection Time button.\nIf there are no suitable times available, please contact the agent directly to arrange an inspection. Please note you must register and confirm to attend the inspection.\nTo apply for this property go to https://2apply.com.au/agency/rwbrighton",2,1,0,[],"https://www.google.com/maps/search/?api=1&query=3A%20Winchester%20Street%2C%20DOVER%20GARDENS;&center=-35.0190886,138.5372849&zoom=20;","GPS Location: -35.0190886, 138.5372849",DOVER GARDENS,SA,5048,Ebony Balmer,False,True,,2022-10-30 22:06:31
193,"35 Buckley Crescent, Fairview Park",$540 - $580 / Wk,https://tenantapp.com.au/Rentals/Agency/BoffoRE,https://inspectre.blob.core.windows.net/logos/BoffoRE.jpg,"['https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_3ea244c09e2310def50e2ef545821349.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_28055683dd6dfc461713c377f3356b4d.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_ec610a537d85f6abc69f301a19700a01.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_71c4dd8abd7713f35bc746b989f08fa8.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_30cfe13e32ab8a827c86a106ba882604.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_e6baeb81119b156de6d0b102369e2c70.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_2e4dc13f80b4336ab789bb6785dd6c10.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_50de17cf1901e95a19ba8ff0cb0564ae.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_16339168cd9a4f65f8685b6143eba899.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_f20ea99036e81b01d1a35a63823982d8.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_f6174fd90fb3c982f7647a1d0e6bae45.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_fb2775533827582d67e29dc3432ecf0d.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_c5111d5f8fa752036fc46d404c1c361d.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_70ead805e1410f9f99bfa012a0e436b9.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_057889b6036a463df67f9db39685d46b.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_ddb371adbd90319c262b44cfc283f40f.jpg?1666349318', 'https://inspectre.blob.core.windows.net/images/normal/REX-00702/img_3803628_e13c4cbbe0e768b4683e7ca3d706f58d.jpg?1666349318']",https://tenantapp.com.au/Rentals/ViewListing/3803628,3803628,4/11/22,2022-10-30 22:06:33,Modern High Quality Home!,"IMPORTANT NOTE: Only limited spots are available to view the property at inspection. Submitted applications will be given priority to view. Please complete an application online through the 'Apply for this property' button on the property listing on our website (boffo.com.au) with all relevant documentation included.\n\nAvailable: NOW\nLease Term: 12 months\nPets: Negotiable\n\nThis contemporary home is a brand-new build featuring high quality finishes and fixtures throughout. This home provides a no maintenance, lock up and leave lifestyle, all you need to do is move in and enjoy!\n \nFeatures Include:\n- Generous master bedroom with walk-in robe and ensuite complete with floor to ceiling tiles and double vanity \n- Good sized bedrooms 2 and 3 both with mirrored built-in robes\n- Bright open-plan kitchen, meals and living with glass sliding doors opening to the backyard \n- Sleek modern kitchen with 900mm Westinghouse oven and gas cooktop, dishwasher, sensor LED lighting under overhead cupboards, sweeping benchtops with breakfast bar \n- Formal lounge or dining room\n- Luxe three – way bathroom with floor to ceiling tiles, separate bath and shower\n- Separate laundry with built-in joinery and external access\n- Ducted reverse cycle air conditioning throughout \n- LED downlighting throughout \n- Gas hot water system\n- Large decked patio, perfect for hosting guests\n- No maintenance front and rear gardens \n- Single garage under the main roof with pedestrian access to the rear \n- NBN ready\n \nPerfectly positioned in the in-demand suburb of Fairview Park and only a short distance to Banksia Park International High School, Banksia Park Primary School and Kindergarten and Fairview Park Primary School. With Westfield Tea Tree Plaza, Fairview Green Shopping Centre, Tea Tree Gully Golf Course and public transport options all nearby, the convenience and lifestyle on offer here is enviable.\n\nWater Charges: Tenants to pay all water supply charge & all water usage\n\nTO VIEW THIS PROPERTY: please enquire via the 'Book an Inspection' or 'Request an Inspection' button and we will respond with an inspection time (if available). You must be registered for the inspection to attend. If no inspection times are currently available, please submit your details and you will be advised instantly when a new time is available.\n\nBy registering, you will be instantly informed of any updates, changes.\n\nRLA 313174",3,2,1,['Pets'],"https://www.google.com/maps/search/?api=1&query=35%20Buckley%20Crescent%2C%20Fairview%20Park;&center=-34.7986263,138.7248876&zoom=20;","GPS Location: -34.7986263, 138.7248876",Fairview Park,SA,5126,Scott Harrison,False,True,,2022-10-30 22:06:33
194,"6/15 First Avenue, Glenelg East",$340pw,https://tenantapp.com.au/Rentals/Agency/ProfessionalsChristies,https://inspectre.blob.core.windows.net/logos/ProfessionalsChristies.png,"['https://inspectre.blob.core.windows.net/images/normal/fac6e81d%2Df961%2D16f6%2D9319%2Da08d3f364b29.jpg', 'https://inspectre.blob.core.windows.net/images/normal/01a7ed7a%2D0ad0%2Dad16%2Df243%2D1d66bd9e9a2c.jpg', 'https://inspectre.blob.core.windows.net/images/normal/254ef1d4%2D0757%2D706c%2D5cd1%2D70351e0654fa.jpg', 'https://inspectre.blob.core.windows.net/images/normal/11b892af%2D163d%2D92fb%2D0808%2Ddc4808307674.jpg', 'https://inspectre.blob.core.windows.net/images/normal/29973285%2D91e3%2Df4a5%2D9583%2D1b39b0161834.jpg', 'https://inspectre.blob.core.windows.net/images/normal/66373755%2Ddd67%2D3a1c%2D9080%2D00e83e8b7d22.jpg', 'https://inspectre.blob.core.windows.net/images/normal/128098bd%2D7228%2D829c%2D60dc%2D115d450cb2ae.jpg', 'https://inspectre.blob.core.windows.net/images/normal/54675e86%2D47ba%2De01f%2Dcfcb%2D14a74bbc4719.jpg', 'https://inspectre.blob.core.windows.net/images/normal/e259ea87%2De61f%2D4386%2D291c%2D4f37233af8d4.jpg', 'https://inspectre.blob.core.windows.net/images/normal/32010897%2D6a6a%2Df20b%2Deab4%2D2d166a604d5d.jpg', 'https://inspectre.blob.core.windows.net/images/normal/4fff6023%2D6081%2Dbdfb%2D8716%2Daa9512aaad91.jpg', 'https://inspectre.blob.core.windows.net/images/normal/3704e3d1%2D8ba2%2D90c2%2D597c%2D1e8b55b6d3f5.jpg', 'https://inspectre.blob.core.windows.net/images/normal/3704e3d1%2D8ba2%2D90c2%2D597c%2D1e8b55b6d3f5.jpg']",https://tenantapp.com.au/Rentals/ViewListing/3803972,3803972,4/11/22,2022-10-30 22:06:34,"Only minutes from the Beach, Jetty Rd and so much more!","Glenelg East is one of Adelaide’s best known and sought-after suburbs 
\n
\nLocated in a small group of 8 units with undercover parking at the rear
\n
\nFeatures Include
\n2 Bedrooms
\nMain Bedroom with BIR
\nKitchen / Lounge Area
\nCeiling Fan to Lounge
\nBathroom
\nAir Conditioning
\n1 Car Carport
\nSuperb Central Location
\n
