,address,price,agency_property_listings_url,agency_logo,property_images,property_url,property_id,move_in_date,data_collection_date,listing_title,listing_description,num_bedrooms,num_bathrooms,num_garages,property_features,google_maps_location_url,gps_coordinates,suburb,state_and_territory,postcode,agent_name,off_market,ad_details_included,ad_removed_date,ad_posted_date
\n- Spacious kitchen and lounge area
\n- New carpets throughout
\n- Large bedroom
\n- Security Screens
\n- Fans
\n- Single carport
\n
\n* To book an inspection of this property please click 'Book an Inspection Time' and follow the prompts. If no times are available you will be notified as soon as one becomes available.,1,1,0,['Cooling'],"https://www.google.com/maps/search/?api=1&query=15%2F26%20Canberra%20Street%2C%20NORTH%20MACKAY%20QLD;&center=-21.1202078,149.1879004&zoom=20;","GPS Location: -21.1202078, 149.1879004",NORTH MACKAY QLD,QLD,4740,Asset Manager 4 PRD Real Estate Mackay,False,True,,2022-10-31 11:56:26
41,"9 McDermott Way, Ripley",$490pw,https://tenantapp.com.au/Rentals/Agency/ProgressiveRE,https://inspectre.blob.core.windows.net/logos/ProgressiveRE.png,"['https://inspectre.blob.core.windows.net/images/normal/REX-3664/img_3763615_f5bb5818bcafa9e3f288801338f6af3a.jpg?1666194264', 'https://inspectre.blob.core.windows.net/images/normal/REX-3664/img_3763615_e65ef857de7d27ad21da86543d496022.jpg?1666194264', 'https://inspectre.blob.core.windows.net/images/normal/REX-3664/img_3763615_ae4cabaf847e31f72c3eade26af81c76.jpg?1666194264', 'https://inspectre.blob.core.windows.net/images/normal/REX-3664/img_3763615_7228017eba98c21cacb02eefc5de272c.jpg?1666194264', 'https://inspectre.blob.core.windows.net/images/normal/REX-3664/img_3763615_7228017eba98c21cacb02eefc5de272c.jpg?1666194264']",https://tenantapp.com.au/Rentals/ViewListing/3763615,3763615,Now,2022-10-31 11:56:27,Solar Benifits at Ripley $$$,"Your home is almost ready!\nApply today to get pre-approval.\n\n\nThis DUPLEX has -\n\n\n3 Bedrooms\n* Main bedroom with air-conditioning and an ensuite \n* A second bedroom with an air-conditioning unit.\n* An office/study area in addition to the three bedrooms.\n\nFeatures include:\n* Modern kitchen with stainless steel appliances with dishwasher, with lights over breakfast bar opening to your open plan living. Stove top and electric oven, generous stone bench top also doubling as breakfast bar\n* A generous Open plan living and dining with split system air conditioning reverse cycle and fans, opening to covered entertaining patio, for the afternoon BBQs\n\n* Good Sized Main Bedroom with split air-conditioning, Large wardrobe and ensuite.\n* 2nd Bedroom with built in robe, ceiling fan.\n* 3rd Bedroom with built in robe, ceiling fan and air conditioning \n* Sunroom or Study at the front of house. \n* Main Bathroom with ample storage to vanity, & large shower cavity and a deep bath \n* Fully fenced Yard\n* Covered alfresco over looking the back court yard, ideal for entertaining\n* Single car garage with remote access & extra car space in front\n\nAvailable Late October, Date to be confirmed.\n\n\nThis property is only minutes away from the Centenary highway making the commute to Brisbane or Ipswich is a breeze\nFor all your shopping requirements, Ecco Ripley Shopping Centre is at your doorstep, with Coles and a few specialty stores and Orion Shopping Centre a short drive away. Be spoilt for choice with a range of local schools both private and public nearby and a host of sporting facilities not far away",3,2,1,['Ensuite'],"https://www.google.com/maps/search/?api=1&query=9%20McDermott%20Way%2C%20Ripley;&center=-27.6761348,152.7971937&zoom=20;","GPS Location: -27.6761348, 152.7971937",Ripley,QLD,4306,Property Management,False,True,,2022-10-31 11:56:27
42,"Two Bedroom Plus Study/141 Campbell Street, Bowen Hills",$750pw,https://tenantapp.com.au/Rentals/Agency/mintresidential,https://inspectre.blob.core.windows.net/logos/mintresidential.JPG,"['https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_188a821963ed86d776149c91dfb8349d.jpg?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_caf1dcc9fde4db0b907d8804213c1de8.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_219738b4d67e3d9f705316bcef788c75.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_e804c99754c1a7bf6262261ee9b7c413.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_da7dbe08a5ea44018278444830532e48.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_d6b620831ad812e5959dabe9eb859f45.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_61c625dc3a2db7a56d8a79cb170b64c9.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_0609a7283b06e8e17bcb9d4b94ea6300.JPG?1650640497', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_aec29ac3f7e6f0390e333175a0fe2bd1.JPG?1650640497', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_dee68a140b059dba5c9ff1a02f934b1f.JPG?1650640497', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_de52c311d947f778ee1bcc0a9d604bb3.JPG?1650640497', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_0609a7283b06e8e17bcb9d4b94ea6300.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_811405cb24f06a4ab3f0da54dfdbd925.jpg?1650640497', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_aec29ac3f7e6f0390e333175a0fe2bd1.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_dee68a140b059dba5c9ff1a02f934b1f.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_de52c311d947f778ee1bcc0a9d604bb3.JPG?1663000511', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534485_811405cb24f06a4ab3f0da54dfdbd925.jpg?1663000511']",https://tenantapp.com.au/Rentals/ViewListing/3534485,3534485,Now,2022-10-31 11:56:28,Two Bedroom Plus Study - Oaks Brisbane Mews,"MINT Residential - The Oaks Property Rental and Sales network.\n\nOaks Brisbane Mews – A seamless combination of stylish apartments with deluxe onsite leisure facilities. Unwind with a selection of quality facilities including sparkling swimming pool, sauna, gymnasium and outdoor entertaining area.\n\nWe are delighted to bring to market several fully-furnished two bedroom Plus Study apartments. The apartments features:\n\n•	Master bedroom with en-suite and built-in robe.\n•	Spacious second bedroom with built-in robe.\n•	Spacious main bathroom.\n•	Full size kitchen with gas cooking and dishwasher.\n•	Functional, combined living and dining area.\n•	Internal laundry.\n•	Spacious balcony.\n•	Ducted air-conditioning.\n•	Furnished.\n•	Study.\n•	Utilities included.\n•	Internet included (Once restored).\n•	Carpark (Once re-opened).\n•	Linen can be arranged at extra cost.\n\nThis building features:\n•	Swimming pool.\n•	Zen garden.\n•	Gymnasium.\n•	BBQ area.\n\nOaks Brisbane Mews is in close proximity to some of the region’s favourite attractions. Fortitude Valley, Chinatown, New Farm’s shopping and dining precinct, Queen Street Mall, Southbank and Suncorp Stadium are all easily accessible by car or bus. \n\nPlease Note:\n•	Photos are indicative only.\n\nTo book a time to inspect, please contact the listing agent.\n\nDisclaimer: Whilst every care is taken in the preparation of the information contained in this advertisement, MINT Residential will not be held liable for any errors or omissions. All interested parties should attend a physical inspection and rely upon their own enquiries.",2,2,0,"['Furnished', 'Cooling', 'Dishwasher', 'Ensuite']","https://www.google.com/maps/search/?api=1&query=Two%20Bedroom%20Plus%20Study%2F141%20Campbell%20Street%2C%20Bowen%20Hills;&center=-27.4460618,153.0307629&zoom=20;","GPS Location: -27.4460618, 153.0307629",Bowen Hills,QLD,4006,Eva Badke,False,True,,2022-10-31 11:56:28
43,"Three Bedroom/141 Campbell Street, Bowen Hills",$800pw,https://tenantapp.com.au/Rentals/Agency/mintresidential,https://inspectre.blob.core.windows.net/logos/mintresidential.JPG,"['https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_d7596851d8fe9b60239bc016d717a3ca.jpg?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_b1e0a21d0a952a4eaca7a8fbdafcc704.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_026b447a02c00a27779a159aed6792ad.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_d3c4c842981c52590caa7691840f5305.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_8cd1d1eb268a3b8ec43955948c5f0550.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_17f67172fcdfef8ace9488a31aad10a2.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_868c8c26821bf29076935e0ea8673d3b.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_b88d1f33590c1203076bbd607b12802d.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_c62722c1898fb9ba67f1e6a79e5178e5.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_c94bdc16a65453335a230f1ba2166476.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_21bd819b3259108b85451a52fc2db4f9.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_5ecc4f72fb648ca904e0939f90737695.JPG?1663000412', 'https://inspectre.blob.core.windows.net/images/normal/LOCK-MINTRES/img_3534516_a5626c6753c1e345614d30b9ad706347.jpg?1663000412']",https://tenantapp.com.au/Rentals/ViewListing/3534516,3534516,Now,2022-10-31 11:56:29,Three Bedroom Apartments - Oaks Brisbane Mews,"MINT Residential - The Oaks Property Rental and Sales network.\n\nOaks Brisbane Mews – A seamless combination of stylish apartments with deluxe onsite leisure facilities. Unwind with a selection of quality facilities including sparkling swimming pool, sauna, gymnasium and outdoor entertaining area.\n\nWe are delighted to bring to market several fully-furnished three bedroom apartments. The apartments features:\n\n•	Master bedroom with en-suite and built-in robe.\n•	Two spacious bedrooms with built-in robe.\n•	Spacious second bathroom.\n•	Ceiling fans in bedrooms.\n•	Full size kitchen with gas cooking and dishwasher.\n•	Functional, combined living and dining area.\n•	Internal laundry.\n•	Spacious balcony.\n•	Ducted air-conditioning.\n•	Furnished.\n•	Utilities included.\n•	Internet included (Once restored).\n•	Carpark (Once re-opened).\n•	Linen can be arranged at extra cost.\n\nThis building features:\n•	Swimming pool.\n•	Zen garden.\n•	Gymnasium.\n•	BBQ area.\n\nOaks Brisbane Mews is in close proximity to some of the region’s favourite attractions. Fortitude Valley, Chinatown, New Farm’s shopping and dining precinct, Queen Street Mall, Southbank and Suncorp Stadium are all easily accessible by car or bus. \n\nPlease Note:\n•	Photos are indicative only.\n\nTo book a time to inspect, please contact the listing agent.\n\nDisclaimer: Whilst every care is taken in the preparation of the information contained in this advertisement, MINT Residential will not be held liable for any errors or omissions. All interested parties should attend a physical inspection and rely upon their own enquiries.",3,2,0,"['Furnished', 'Cooling', 'Dishwasher', 'Ensuite']","https://www.google.com/maps/search/?api=1&query=Three%20Bedroom%2F141%20Campbell%20Street%2C%20Bowen%20Hills;&center=-27.4460618,153.0307629&zoom=20;","GPS Location: -27.4460618, 153.0307629",Bowen Hills,QLD,4006,Eva Badke,False,True,,2022-10-31 11:56:29
44,"33 Bellavista Terrace, PADDINGTON",$380pw,https://tenantapp.com.au/Rentals/Agency/HavigJackson,https://inspectre.blob.core.windows.net/logos/HavigJackson.jpg,"['https://inspectre.blob.core.windows.net/images/normal/50428afd%2D28e2%2Dce14%2Dd347%2Dbc5c9825b489.jpg', 'https://inspectre.blob.core.windows.net/images/normal/bc3180d6%2D9a15%2D9ff6%2D5e2f%2D0cd3aa33f3a0.jpg', 'https://inspectre.blob.core.windows.net/images/normal/bf9a7021%2D9086%2De427%2D6437%2D4183e9b152ea.jpg', 'https://inspectre.blob.core.windows.net/images/normal/ad8cf5eb%2Daa76%2D5eb7%2De250%2Db9658c16abc9.jpg', 'https://inspectre.blob.core.windows.net/images/normal/696f3c65%2D0df5%2De7b6%2D3ef7%2D38afdf84e359.jpg', 'https://inspectre.blob.core.windows.net/images/normal/b25fc44a%2Da924%2D57a6%2Dbe7c%2D9e9c1a26939e.jpg']",https://tenantapp.com.au/Rentals/ViewListing/3743419,3743419,Now,2022-10-31 11:56:30,EXECUTIVE ROOM IN CONVENIENT PADDINGTON LOCATION,"We are renting a room in a renovated house in Paddington!
\n
\nIncluded in the rent are the bills (water & electricity).
\n
\nIt’s in a great spot just off Rockbourne Terrace (inner-city and close to anything and everything you need) and has been done up to suit easy living.
\n
\nThe bedroom is super large with lovely outlook, has a walk in wardrobe, aircon/fan, and an ensuite with shower. On the same level, there is a well-manicured garden with a large outdoor living area.
\n
\nOn the upstairs level there is a big deck with a nice outlook and lovely living areas. 
\n
\nClose by are shops, restaurants, cafes and bars. Public transport into the City and the rest of Brisbane is very quick and easily done.
\n
\nIf you are interested or have any questions, let me know!",1,1,0,"['Furnished', 'Cooling', 'Dishwasher']","https://www.google.com/maps/search/?api=1&query=33%20Bellavista%20Terrace%2C%20PADDINGTON;&center=-27.4565391,152.9877865&zoom=20;","GPS Location: -27.4565391, 152.9877865",PADDINGTON,QLD,4064,Cassandra Protheroe,False,True,,2022-10-31 11:56:30
45,"11 Gardenvale Drive, COES CREEK",$510pw,https://tenantapp.com.au/Rentals/Agency/FNCarolans,https://inspectre.blob.core.windows.net/logos/FNCarolans.PNG,"['https://inspectre.blob.core.windows.net/images/normal/Z-FNCAROLANS/img_482498_e738819c1084fd91f01475218757bfaa.jpg?1639403423', 'https://inspectre.blob.core.windows.net/images/normal/Z-FNCAROLANS/img_482498_d60cc681fed15b868468bd7f46831071.jpg?1639403418', 'https://inspectre.blob.core.windows.net/images/normal/Z-FNCAROLANS/img_482498_0be38e5cc4419e978828e2b7dc200851.jpg?1639403425', 'https://inspectre.blob.core.windows.net/images/normal/Z-FNCAROLANS/img_482498_4b31b9fd6eb2617296ae44b5b0aaf734.jpg?1639403426', 'https://inspectre.blob.core.windows.net/images/normal/Z-FNCAROLANS/img_482498_e2609885909d471b0a3eb57077b505ff.jpg?1639403428']",https://tenantapp.com.au/Rentals/ViewListing/482498,482498,Now,2022-10-31 11:56:32,Well presented family home in Coes Creek!,"This family home is located in a great area of Coes Creek, which is close to shops, parks, and much more!\n\nSome of the amazing features this property presents:\n\n- 3 large bedrooms with built ins.\n\n- Walkthrough wardrobe to the main bedroom with access to bathroom.\n\n- Separate lounge and dining area.\n\n- Spacious fenced rear yard that is easy to maintain.\n\n- A quiet location close to schools, shops and public transport.\n\n- Outside pets on application\n\n- Tenants to pay water\n\nDISCLAIMER: Carpets are Brown not Beige as shown in photos.",3,1,1,['Pets'],"https://www.google.com/maps/search/?api=1&query=11%20Gardenvale%20Drive%2C%20COES%20CREEK;&center=-26.647852,152.951472&zoom=20;","GPS Location: -26.647852, 152.951472",COES CREEK,QLD,4560,Kylie Wade,False,True,,2022-10-31 11:56:32
46,"2/1 DENNIS STREET, BOYNE ISLAND","$2,000pw",https://tenantapp.com.au/Rentals/Agency/ljhbt,https://inspectre.blob.core.windows.net/logos/ljhbt.jpg,"['https://inspectre.blob.core.windows.net/images/normal/LJH-1999/img_3553654_f81970acf864ff665075beed3c7e229d.jpg?1651881600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-1999/img_3553654_0df4b6e6c6f6d8056373bd05d7457c4f.jpg?1651881600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-1999/img_3553654_6e4bea3f8a1470d8a6ae22e7d4cc7e28.jpg?1651881600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-1999/img_3553654_7ab8cf9fec647fba7aa0b055601127ad.jpg?1651881600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-1999/img_3553654_9ffb028abb2179ffde7f8afa7ec4b6ac.jpg?1651881600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-1999/img_3553654_a10fcbea3767b59e3be50e5f40a4435d.jpg?1651881600']",https://tenantapp.com.au/Rentals/ViewListing/3553654,3553654,Now,2022-10-31 11:56:33,INDUSTRIAL SHED IN BOYNE ISLAND,"Located in the Boyne Industrial Estate this shed is close to the Bruce Highway, Gladstone and Boyne  Tannum. 
\n
\n- 305m2 including front awning
\n- Front office 
\n* Toilet 
\n* Large shed with roller door access 
\n
\nContact LJ Hooker on 4973 7277 to book an inspection.",0,1,0,[],"https://www.google.com/maps/search/?api=1&query=2%2F1%20DENNIS%20STREET%2C%20BOYNE%20ISLAND;&center=-23.9620736,151.3302576&zoom=20;","GPS Location: -23.9620736, 151.3302576",BOYNE ISLAND,QLD,4680,LJ Hooker Boyne Tannum,False,True,,2022-10-31 11:56:33
47,"3/3 Garnet Rd, TANNUM SANDS","$1,000pw",https://tenantapp.com.au/Rentals/Agency/ljhbt,https://inspectre.blob.core.windows.net/logos/ljhbt.jpg,"['https://inspectre.blob.core.windows.net/images/normal/LJH-1999/img_3481025_3765c7a084998a80053741139c2d83fd.jpg?1647734400', 'https://inspectre.blob.core.windows.net/images/normal/LJH-1999/img_3481025_9997d673815e868dd3783107608231b1.jpg?1647734400', 'https://inspectre.blob.core.windows.net/images/normal/LJH-1999/img_3481025_31e6ff0a1550f440f10e5c68b9186eae.jpg?1647734400']",https://tenantapp.com.au/Rentals/ViewListing/3481025,3481025,Now,2022-10-31 11:56:35,Retail Shop in Tannum Sands,"Retail Shop for Lease in Garnet Rd, Tannum Sands
\n
\n-  1000 GST per month
\n- Approx 55m2 open plan shop
\n- Air Conditioner
\n- Small office
\n- Separate kitchenette  back room
\n- Off street parking
\n- Access to common area bathrooom facilities
\nContact LJ Hooker Boyne Tannum for more information or to view on 4973 7277.",0,1,0,[],"https://www.google.com/maps/search/?api=1&query=3%2F3%20Garnet%20Rd%2C%20TANNUM%20SANDS;&center=-23.9495592,151.3695396&zoom=20;","GPS Location: -23.9495592, 151.3695396",TANNUM SANDS,QLD,4680,LJ Hooker Boyne Tannum,False,True,,2022-10-31 11:56:35
48,"34 Teevan Street, Stafford",$775,https://tenantapp.com.au/Rentals/Agency/PlaceAscot,https://inspectre.blob.core.windows.net/logos/PlaceAscot.jpg,"['https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_2b06b38e8d4e1cbedafedb8b85bba733.jpg?1653910913', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_fd173ba9bb75b33ac2b90708ed020a36.jpg?1653910913', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_9ed2c9aad5db96bf856e80f0eee08e8d.jpg?1654168593', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_7e600d2cecc0b50f4921ee8883f72ed7.jpg?1654168593', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_fbd9e6bc08b79e877d035c220fa9e1a2.jpg?1654168593', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_4dffcd385b6288824af8c16a4468a9c1.jpg?1653910913', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_084ce12c086d91628535674cdb83abff.jpg?1654168593', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_83012efd71458e1242ab45cc9c49cf21.jpg?1654168593', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_b592caff6f1f9e43aaac92190b1ff87e.jpg?1654168593', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_6e09481fc12fb90ab19eef6ba2dc1731.jpg?1654168593', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_f377d1ec7e92e85a3eec297e304ec408.jpg?1653910913', 'https://inspectre.blob.core.windows.net/images/normal/REX-714/img_3578036_85bbbf331203b59c3436a59d008ac9ec.jpg?1653910913']",https://tenantapp.com.au/Rentals/ViewListing/3578036,3578036,Now,2022-10-31 11:56:36,The perfect entertainer and family residence!,"This lovely family home is set on a quiet street directly opposite the parklands and within close proximity to surrounding schools, shops, cafes, restaurants and the Brisbane CBD. This post-war high set home offers a quiet, convenient location opposite the extensive greenspace and amenities of Keong Park (including a playground and basketball court). 
\n
\nThis home has undergone extensive renovations and refresh. The updated floorplan is perfect for entertaining with space for the whole family. The large kitchen has stainless steel island bench tops, counters & splashbacks, a freestanding European gas range & oven, generous storage and room for a double door fridge. Centrally positioned in the floorplan the kitchen serves directly to the deck areas and dining room. The bathroom features modern tiles, glass screens and fresh new fittings. Entertaining is a breeze with 2 rear deck areas overlooking the backyard (622m2 allotment) and a covered front porch to the entry.
\nElectrical upgrades have included new lighting, fans and air conditioners located throughout the home and the house enjoys good natural light and ventilation. New ceiling and wall insulation will also help cool and warm the house throughout the year. 
\n
\nThe Property:
\n
\n* 3 bedrooms with built ins, ceiling fans and blockout blinds – air-conditioner to main
\n* Separate lounge with ceiling fan and air-conditioner
\n* Separate dining room
\n* Amazing cook's kitchen
\n* Stainless steel appliances including dishwasher and full sized gas stove
\n* Kitchen stacker doors open completely to wrap around the rear deck
\n* Modern bathroom
\n* Polished hardwood floors throughout
\n* Fresh paint throughout
\n* Fully renovated internal laundry and second toilet
\n* Landscaped gardens (622m2 allotment)
\n* New window screening throughout
\n* Pets on application
\n* Opposite lovely park
